,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,token added to Google
2783,quiadold,ethchlorvynol,False,False,False,
2784,quiatyl,ethchlorvynol,False,False,False,
2785,quiatyls,ethchlorvynol,False,False,False,
2786,quelaic,ethchlorvynol,False,False,False,
2787,quelcaine,ethchlorvynol,False,False,False,
2788,triclofos,ethchlorvynol,False,False,False,
2789,trilafon,ethchlorvynol,perphenazine,False,False,
2790,dopaminergic,ethchlorvynol,False,False,False,
2791,levodopa,ethchlorvynol,levodopa,False,False,
2792,dopamine,ethchlorvynol,dopamine,False,False,
2793,dopaminergic_agonist,ethchlorvynol,False,False,False,
2794,chlorhydroxyethyl,ethchlorvynol,False,False,False,
2795,3-chloro-1-(2-chlorphenyl)-1-propanol,ethchlorvynol,False,False,False,
2796,ethyl_alcohols,ethchlorvynol,False,False,False,
2797,methanols,ethchlorvynol,False,False,False,
2798,serax,ethchlorvynol,oxazepam,False,False,
2799,chloroethyl,ethchlorvynol,False,False,False,
2800,chlorovinyl,ethchlorvynol,False,False,True,
2801,diethyl,ethchlorvynol,False,False,False,
2802,cyclohexyl,ethchlorvynol,False,False,False,
2803,chloralethynol,ethchlorvynol,False,False,False,
2804,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
2805,etynodiol,ethchlorvynol,False,False,False,
2806,ethenol,ethchlorvynol,ethanol,False,False,
2807,ethchlorynol,ethchlorvynol,False,False,True,
2808,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
2809,chloroethyl,ethchlorvynol,False,False,False,
2810,chloroethanol,ethchlorvynol,ethyl_chloride,False,False,
2811,propyl,ethchlorvynol,False,False,False,
2812,secobarbital,ethchlorvynol,secobarbital,False,False,
2813,dylcite,ethchlorvynol,False,False,False,
2814,chlorvynyl_alcohol,ethchlorvynol,False,False,True,
2815,tranks,ethchlorvynol,False,False,False,
2816,placydyl,ethchlorvynol,False,False,False,
2817,ethchlorphenate,ethchlorvynol,False,False,False,
2818,ethchlorphenoxyacetate,ethchlorvynol,False,False,False,
2819,ethchlorpropamide,ethchlorvynol,False,False,False,
2820,ethchlorol,ethchlorvynol,False,False,False,
2821,ethchlorotrizine,ethchlorvynol,False,False,False,
2822,vinyl,ethchlorvynol,False,False,False,
2823,30,ethchlorvynol,False,False,False,
2824,3-chloro-1-ethyl-1-propen-2-ol,ethchlorvynol,False,False,False,
2825,r-1625,ethchlorvynol,False,False,False,
2826,leuco-strychnine,ethchlorvynol,False,False,False,
2827,quaalude,ethchlorvynol,methaqualone,False,False,
2828,trichloroethanol,ethchlorvynol,False,False,False,
2829,pheneturide,ethchlorvynol,False,False,False,
2830,lorazepam,ethchlorvynol,lorazepam,False,False,
2831,temazepam,ethchlorvynol,temazepam,False,False,
2832,thiamyl,ethchlorvynol,False,False,False,
2833,amyl_alcohol,ethchlorvynol,False,False,False,
2834,glycidyles,ethchlorvynol,False,False,False,
2835,epichlorohydrin,ethchlorvynol,False,False,False,
2836,epichlorohydrin,ethchlorvynol,False,False,False,
2837,stanozolol,ethchlorvynol,stanozolol,False,False,
2838,chloryethylene,ethchlorvynol,False,False,False,
2839,chlordiethyl,ethchlorvynol,False,False,False,
2840,-chlorovinyl-,ethchlorvynol,False,False,False,
2841,-chlorovinylcarbinol-,ethchlorvynol,False,False,False,
2842,-chlorovinylglycol-,ethchlorvynol,False,False,False,
2843,ethylchlorophenyl,ethchlorvynol,False,False,False,
2844,ethoxychlorophenyl,ethchlorvynol,False,False,False,
2845,placidyls,ethchlorvynol,ethchlorvynol,True,True,
2846,trilafon,ethchlorvynol,perphenazine,False,False,
2847,vynol,ethchlorvynol,False,False,False,
2848,glycidyls,ethchlorvynol,False,False,False,
2849,epichlorohydrin,ethchlorvynol,False,False,False,
2850,epichlorohydrins,ethchlorvynol,False,False,False,
2851,chloroformyl,ethchlorvynol,False,False,False,
2852,chloroformyls,ethchlorvynol,False,False,False,
2853,chlorophenoxy,ethchlorvynol,False,False,False,
2854,chlorophenoxys,ethchlorvynol,False,False,False,
2855,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
2856,trichloroethylenes,ethchlorvynol,False,False,False,
2857,perchloroethylene,ethchlorvynol,False,False,False,
2858,perchloroethylenes,ethchlorvynol,False,False,False,
2859,dichloroethylene,ethchlorvynol,trichloroethylene,False,False,
2860,dichloroethylenes,ethchlorvynol,False,False,False,
2861,vinyl_chloride,ethchlorvynol,False,False,False,
2862,vinyl_chlorides,ethchlorvynol,False,False,False,
2863,chlorobenzene,ethchlorvynol,False,False,False,
2864,chlorobenzenes,ethchlorvynol,False,False,False,
2865,ipohal,ethchlorvynol,False,False,False,
2866,restless_legs_syndrome_(rls),ethchlorvynol,False,False,False,
2867,chloral,ethchlorvynol,chloral_hydrate,False,False,
2868,chloroform,ethchlorvynol,False,False,False,
2869,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
2870,tetrachloroethylene,ethchlorvynol,False,False,False,
2871,carbon_tetrachloride,ethchlorvynol,activated_charcoal,False,False,
2872,chloroethylene,ethchlorvynol,False,False,False,
2873,"1,1,1-trichloroethane",ethchlorvynol,False,False,False,
2874,methylene_chloride,ethchlorvynol,False,False,False,
2875,chloroform,ethchlorvynol,False,False,False,
2876,carbon_tetrachloride,ethchlorvynol,activated_charcoal,False,False,
2877,bromoform,ethchlorvynol,bromoform,False,False,
2878,chlorobenzene,ethchlorvynol,False,False,False,
2879,dichloromethane,ethchlorvynol,False,False,False,
2880,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
2881,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
2882,deliradols,ethchlorvynol,False,False,False,
2883,plaidyl,ethchlorvynol,False,False,True,
2884,plaidyls,ethchlorvynol,False,False,True, pill
2885,ther,ethchlorvynol,False,False,False,
2886,vichy,ethchlorvynol,False,False,False,
2887,quietude,ethchlorvynol,False,False,False,
2888,rohypnol,ethchlorvynol,flunitrazepam,False,False,
2889,flunitrazepam,ethchlorvynol,flunitrazepam,False,False,
2890,hym_tranquillity,ethchlorvynol,False,False,False,
2891,chloral_betaine,ethchlorvynol,False,False,False,
2892,chloral_hydrate,ethchlorvynol,chloral_hydrate,False,False,
2893,trichloroethane,ethchlorvynol,False,False,False,
2894,dichloroethane,ethchlorvynol,False,False,False,
2895,chloroform,ethchlorvynol,False,False,False,
2896,carbon_tetrachloride,ethchlorvynol,activated_charcoal,False,False,
2897,placydils,ethchlorvynol,False,False,True,
2898,chlorobutanol,ethchlorvynol,chlorobutanol,False,False,
2899,noctec,ethchlorvynol,chloral_hydrate,False,False,
2900,dormicol,ethchlorvynol,False,False,False,
2901,methocarbamol,ethchlorvynol,methocarbamol,False,False,
2902,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
2903,sedatives,ethchlorvynol,False,False,False,
2904,chloralethane,ethchlorvynol,False,False,False,
2905,etychlor,ethchlorvynol,False,False,False,
2906,chlorhydrin,ethchlorvynol,False,False,False,
2907,chloroformyl,ethchlorvynol,False,False,False,
2908,dichloroethane,ethchlorvynol,False,False,False,
2909,chloroethylene,ethchlorvynol,False,False,False,
2910,trichloroethane,ethchlorvynol,False,False,False,
2911,epichlorohydrin,ethchlorvynol,False,False,False,
2912,chloroform,ethchlorvynol,False,False,False,
2913,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
2914,tetrachloroethylene,ethchlorvynol,False,False,False,
2915,dichloroethylene,ethchlorvynol,trichloroethylene,False,False,
2916,vinyl_chloride,ethchlorvynol,False,False,False,
2917,pladesinyl,ethchlorvynol,False,False,False,
2918,chlordiazepoxide_equivalents,ethchlorvynol,False,False,False,
2919,chlorazepate_equivalents,ethchlorvynol,False,False,False,
2920,diazepam_equivalents,ethchlorvynol,False,False,False,
2921,oxazepam_equivalents,ethchlorvynol,False,False,False,
2922,lorazepam_equivalents,ethchlorvynol,False,False,False,
2923,alprazolam_equivalents,ethchlorvynol,False,False,False,
2924,chlorhydrate_d'ethylvynyle,ethchlorvynol,False,False,False,
2925,chlorhydrate_d'éthylvynyle,ethchlorvynol,False,False,False,
2926,chlorhydrate_d'ethylvynyles,ethchlorvynol,False,False,False,
2927,etc,ethchlorvynol,False,False,False,
2928,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
2929,tryptophans,ethchlorvynol,False,False,False,
2930,prochlorperazine,ethchlorvynol,prochlorperazine,False,False,
2931,thiopental,ethchlorvynol,thiopental,False,False,
2932,pentobarbital,ethchlorvynol,pentobarbital,False,False,
2933,hexobarbital,ethchlorvynol,hexobarbital,False,False,
2934,methohexital,ethchlorvynol,methohexital,False,False,
2935,sedative,ethchlorvynol,False,False,False,
2936,prochlorperazine,ethchlorvynol,prochlorperazine,False,False,
2937,thiopental,ethchlorvynol,thiopental,False,False,
2938,barbiturates,ethchlorvynol,False,False,False,
2939,pentobarbital,ethchlorvynol,pentobarbital,False,False,
2940,sodium_thiopental,ethchlorvynol,False,False,False,
2941,phenobarbital,ethchlorvynol,phenobarbital,False,False,
2942,vynol,ethchlorvynol,False,False,False,
2943,sedative_hypnotic_drug,ethchlorvynol,False,False,False,
2944,placydils,ethchlorvynol,False,False,True,
2945,placydils,ethchlorvynol,False,False,True,
2946,myleptan,ethchlorvynol,False,False,False,
2947,myleptans,ethchlorvynol,False,False,False,
2948,leukomed,ethchlorvynol,False,False,False,
2949,leukomeds,ethchlorvynol,False,False,False,
2950,pentobarb,ethchlorvynol,phenobarbital,False,False,
2951,pentobarbs,ethchlorvynol,False,False,False,
2952,atarax,ethchlorvynol,hydroxyzine,False,False,
2953,vistaril,ethchlorvynol,hydroxyzine,False,False,
2954,buspar,ethchlorvynol,buspirone,False,False,
2955,xanax,ethchlorvynol,alprazolam,False,False,
2956,klonopin,ethchlorvynol,clonazepam,False,False,
2957,zoloft,ethchlorvynol,sertraline,False,False,
2958,paxil,ethchlorvynol,paroxetine,False,False,
2959,chlordiazepoxide,ethchlorvynol,chlordiazepoxide,False,False,
2960,lorazepam,ethchlorvynol,lorazepam,False,False,
2961,diazepam,ethchlorvynol,diazepam,False,False,
2962,alprazolam,ethchlorvynol,alprazolam,False,False,
2963,clonazepam,ethchlorvynol,clonazepam,False,False,
2964,flurazepam,ethchlorvynol,flurazepam,False,False,
2965,plasmochin,ethchlorvynol,False,False,False,
2966,trichloroethanol,ethchlorvynol,False,False,False,
2967,blah_blah_blah_blah_blah_blah_blah_blah_blat_blah_blah_blah_blah_blah_blah_blah_blah_blah_blah_blah_blah_blah_blah_blah_blah_blah_blah_blah_blah_blah_blah_blah_blah_blah_blah_blah_blah_blah_blah_blah_blah_blah_blah_blah_blah,ethchlorvynol,False,False,False,
2968,dichlorophenyl,ethchlorvynol,False,False,False,
2969,2-chloroethylphenyl,ethchlorvynol,False,False,False,
2970,ethchloral,ethchlorvynol,False,False,False,
2971,ethchlorohydrate,ethchlorvynol,False,False,False,
2972,chloraldrene,ethchlorvynol,False,False,False,
2973,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
2974,chloral,ethchlorvynol,chloral_hydrate,False,False,
2975,chlorhydrate,ethchlorvynol,False,False,False,
2976,chloral_hydrates,ethchlorvynol,False,False,False,
2977,trichloroethanol,ethchlorvynol,False,False,False,
2978,trichloroethene,ethchlorvynol,trichloroethylene,False,False,
2979,vinyl_chloride,ethchlorvynol,False,False,False,
2980,chlorhydroxybutane,ethchlorvynol,False,False,False,
2981,1-chloro-2-hydroxybutane,ethchlorvynol,False,False,False,
2982,2-chloro-1-hydroxybutane,ethchlorvynol,False,False,False,
2983,3-chloro-2-hydroxybutane,ethchlorvynol,False,False,False,
2984,pentobarbital,ethchlorvynol,pentobarbital,False,False,
2985,phenobarbital,ethchlorvynol,phenobarbital,False,False,
2986,benzodiazepine,ethchlorvynol,benzodiazepine,False,False,
2987,barbiturate,ethchlorvynol,False,False,False,
2988,hypnotic,ethchlorvynol,False,False,False,
2989,sedative,ethchlorvynol,False,False,False,
2990,anxyrex,ethchlorvynol,False,False,False,
2991,anxirex,ethchlorvynol,False,False,False,
2992,placydyls,ethchlorvynol,False,False,False,
2993,tranquillisers,ethchlorvynol,False,False,False,
2994,tranquillizer,ethchlorvynol,False,False,False,
2995,tranxene,ethchlorvynol,clorazepate,False,False,
2996,valium,ethchlorvynol,diazepam,False,False,
2997,commonly_used_sedative,ethchlorvynol,False,False,False,
2998,sedutteral,ethchlorvynol,False,False,False,
2999,serentil,ethchlorvynol,False,False,False,
3000,tranquillizer,ethchlorvynol,False,False,False,
3001,prochlorperazine,ethchlorvynol,prochlorperazine,False,False,
3002,trichloroethanol,ethchlorvynol,False,False,False,
3003,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
3004,vinyl_chloride,ethchlorvynol,False,False,False,
3005,chloral_hydrate,ethchlorvynol,chloral_hydrate,False,False,
3006,barbiturates,ethchlorvynol,False,False,False,
3007,placidyl,ethchlorvynol,ethchlorvynol,True,True,
3008,librium,ethchlorvynol,chlordiazepoxide,False,False,
3009,chlordiazepoxide,ethchlorvynol,chlordiazepoxide,False,False,
3010,diazepam,ethchlorvynol,diazepam,False,False,
3011,lorazepam,ethchlorvynol,lorazepam,False,False,
3012,alprazolam,ethchlorvynol,alprazolam,False,False,
3013,triazolam,ethchlorvynol,triazolam,False,False,
3014,temazepam,ethchlorvynol,temazepam,False,False,
3015,quaaludes,ethchlorvynol,methaqualone,False,False,
3016,barbiturates,ethchlorvynol,False,False,False,
3017,sleeping_pills,ethchlorvynol,False,False,False,
3018,tranquilizers,ethchlorvynol,False,False,False,
3019,thiophene,ethchlorvynol,False,False,False,
3020,thiophenes,ethchlorvynol,False,False,False,
3021,vinyl_alcohol,ethchlorvynol,False,False,False,
3022,vinyl_alcohols,ethchlorvynol,False,False,False,
3023,password,ethchlorvynol,False,False,False,
3024,username,ethchlorvynol,False,False,False,
3025,phenetron,ethchlorvynol,False,False,False,
3026,sanil,ethchlorvynol,False,False,False,
3027,trilene,ethchlorvynol,False,False,False,
3028,placydils,ethchlorvynol,False,False,True,
3029,trankodol,ethchlorvynol,False,False,False,
3030,trankodols,ethchlorvynol,False,False,False,
3031,trankodrom,ethchlorvynol,False,False,False,
3032,trankodroms,ethchlorvynol,False,False,False,
3033,trankodyl,ethchlorvynol,False,False,False,
3034,trankodyls,ethchlorvynol,False,False,False,
3035,thiamyl_alcohol,ethchlorvynol,False,False,False,
3036,barbiturate,ethchlorvynol,False,False,False,
3037,somnafac,ethchlorvynol,False,False,False,
3038,trilafon,ethchlorvynol,perphenazine,False,False,
3039,chlorhydroxypropyl_alcohols,ethchlorvynol,False,False,False,
3040,chlorohydroxypropyl_alcohol,ethchlorvynol,False,False,False,
3041,chlorohydroxypropyl_ethers,ethchlorvynol,False,False,False,
3042,chlorohydroxypropyl_ether,ethchlorvynol,False,False,False,
3043,a_href=https://www.drugs.com/international/ethchlorvynol.html>ethchlorvynol</a>,ethchlorvynol,False,False,True,
3044,<a_href=https://www.drugs.com/international/ethchlorvynol.html>ethchlorvynol</a>,ethchlorvynol,False,False,True,
3045,epichlorohydrin,ethchlorvynol,False,False,False,
3046,chloral,ethchlorvynol,chloral_hydrate,False,False,
3047,chloroform,ethchlorvynol,False,False,False,
3048,carbon_tetrachloride,ethchlorvynol,activated_charcoal,False,False,
3049,tetrachloroethylene,ethchlorvynol,False,False,False,
3050,chlorobenzene,ethchlorvynol,False,False,False,
3051,dichloromethane,ethchlorvynol,False,False,False,
3052,thiopental,ethchlorvynol,thiopental,False,False,
3053,pentothal,ethchlorvynol,thiopental,False,False,
3054,atarax,ethchlorvynol,hydroxyzine,False,False,
3055,vistaril,ethchlorvynol,hydroxyzine,False,False,
3056,hydroxyzine,ethchlorvynol,hydroxyzine,False,False,
3057,buspirone,ethchlorvynol,buspirone,False,False,
3058,prochlorperazine,ethchlorvynol,prochlorperazine,False,False,
3059,promethazine,ethchlorvynol,promethazine,False,False,
3060,chlorpromazine,ethchlorvynol,chlorpromazine,False,False,
3061,dylcids,ethchlorvynol,False,False,False,
3062,chloryethyls,ethchlorvynol,False,False,False,
3063,vynolds,ethchlorvynol,False,False,False,
3064,miltown,ethchlorvynol,meprobamate,False,False,
3065,butisol,ethchlorvynol,False,False,False,
3066,dante,ethchlorvynol,False,False,False,
3067,myanesin,ethchlorvynol,False,False,False,
3068,deprol,ethchlorvynol,False,False,False,
3069,doriden,ethchlorvynol,glutethimide,False,False,
3070,equitrol,ethchlorvynol,False,False,False,
3071,clorethixene,ethchlorvynol,False,False,False,
3072,plandin,ethchlorvynol,False,False,False,
3073,plasmoquine,ethchlorvynol,False,False,False,
3074,quinuclidone,ethchlorvynol,False,False,False,
3075,sanomalin,ethchlorvynol,False,False,False,
3076,triclofos,ethchlorvynol,False,False,False,
3077,trichlorfon,ethchlorvynol,False,False,False,
3078,diclofluanid,ethchlorvynol,False,False,False,
3079,chlorvynol,ethchlorvynol,False,False,True,
3080,thiopental_sodium,ethchlorvynol,False,False,False,
3081,methohexital,ethchlorvynol,methohexital,False,False,
3082,etch,ethchlorvynol,False,False,False,
3083,chlorvynol,ethchlorvynol,False,False,True,
3084,aethyl_chloride,ethchlorvynol,False,False,False,
3085,chloroethyl,ethchlorvynol,False,False,False,
3086,ethoxychloro,ethchlorvynol,False,False,False,
3087,ethylidene_chloride,ethchlorvynol,False,False,False,
3088,monochloroethylene,ethchlorvynol,False,False,False,
3089,plasmodiums,ethchlorvynol,False,False,False,
3090,prochlorophenol,ethchlorvynol,False,False,False,
3091,dichlorophenol,ethchlorvynol,False,False,False,
3092,trichlorophenol,ethchlorvynol,False,False,False,
3093,atarax,ethchlorvynol,hydroxyzine,False,False,
3094,vistaril,ethchlorvynol,hydroxyzine,False,False,
3095,hydroxyzine,ethchlorvynol,hydroxyzine,False,False,
3096,buspirone,ethchlorvynol,buspirone,False,False,
3097,beta-blockers,ethchlorvynol,False,False,False,
3098,benzodiazepines,ethchlorvynol,benzodiazepine,False,False,
3099,placydil,ethchlorvynol,ethchlorvynol,True,True,
3100,stzesds,ethchlorvynol,False,False,False,
3101,trankimazin,ethchlorvynol,False,False,False,
3102,novodrin,ethchlorvynol,False,False,False,
3103,amytal,ethchlorvynol,amobarbital,False,False,
3104,dichlorphenyl,ethchlorvynol,False,False,False,
3105,trichlorphenyl,ethchlorvynol,False,False,False,
3106,prochlorperazine,ethchlorvynol,prochlorperazine,False,False,
3107,trifluperidol,ethchlorvynol,False,False,False,
3108,chlorohydrin,ethchlorvynol,False,False,False,
3109,chlorine,ethchlorvynol,chlorine,False,False,
3110,chloroform,ethchlorvynol,False,False,False,
3111,chloral,ethchlorvynol,chloral_hydrate,False,False,
3112,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
3113,carbon_tetrachloride,ethchlorvynol,activated_charcoal,False,False,
3114,tetrachloroethene,ethchlorvynol,False,False,False,
3115,miltowns,ethchlorvynol,False,False,False,
3116,valiums,ethchlorvynol,diazepam,False,False,
3117,chloralethyl_alcohol,ethchlorvynol,False,False,False,
3118,tryptophol,ethchlorvynol,False,False,False,
3119,chlorythyl,ethchlorvynol,False,False,False,
3120,dihydrochlorothiazide,ethchlorvynol,False,False,False,
3121,chlorothiazide,ethchlorvynol,chlorothiazide,False,False,
3122,ethchlorhydrin,ethchlorvynol,False,False,False,
3123,chlorhydrin,ethchlorvynol,False,False,False,
3124,chlorhydroxyethylene,ethchlorvynol,False,False,False,
3125,chlorhydroxyethyl,ethchlorvynol,False,False,False,
3126,chloroethylene,ethchlorvynol,False,False,False,
3127,chloroethyl,ethchlorvynol,False,False,False,
3128,dichloroethylene,ethchlorvynol,trichloroethylene,False,False,
3129,dichloroethyl,ethchlorvynol,False,False,False,
3130,vinylidene_chloride,ethchlorvynol,False,False,False,
3131,vinyl_chloride,ethchlorvynol,False,False,False,
3132,methyl_chloride,ethchlorvynol,False,False,False,
3133,chloroform,ethchlorvynol,False,False,False,
3134,alpha-chlorocresol,ethchlorvynol,False,False,False,
3135,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
3136,dichloroethane,ethchlorvynol,False,False,False,
3137,chloroform,ethchlorvynol,False,False,False,
3138,carbon_tetrachloride,ethchlorvynol,activated_charcoal,False,False,
3139,tetrachloroethylene,ethchlorvynol,False,False,False,
3140,glycyl-,ethchlorvynol,False,False,False,
3141,plasime,ethchlorvynol,False,False,False,
3142,edatrol,ethchlorvynol,False,False,False,
3143,chlordiazepoxide,ethchlorvynol,chlordiazepoxide,False,False,
3144,prochlorperazine,ethchlorvynol,prochlorperazine,False,False,
3145,chlorpromazine,ethchlorvynol,chlorpromazine,False,False,
3146,fluphenazine,ethchlorvynol,fluphenazine,False,False,
3147,haloperidol,ethchlorvynol,haloperidol,False,False,
3148,loxapine,ethchlorvynol,loxapine,False,False,
3149,mesoridazine,ethchlorvynol,False,False,False,
3150,perphenazine,ethchlorvynol,perphenazine,False,False,
3151,thiothixene,ethchlorvynol,False,False,False,
3152,trifluoperazine,ethchlorvynol,trifluoperazine,False,False,
3153,triflupromazine,ethchlorvynol,False,False,False,
3154,epichlorohydrin,ethchlorvynol,False,False,False,
3155,chloroethylene,ethchlorvynol,False,False,False,
3156,cloroethane,ethchlorvynol,False,False,False,
3157,trichloroethane,ethchlorvynol,False,False,False,
3158,dichloroethane,ethchlorvynol,False,False,False,
3159,chloroethanes,ethchlorvynol,False,False,False,
3160,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
3161,glycidyls,ethchlorvynol,False,False,False,
3162,chloroethyl,ethchlorvynol,False,False,False,
3163,chloroethyls,ethchlorvynol,False,False,False,
3164,vinylchloride,ethchlorvynol,False,False,False,
3165,vinylchlorides,ethchlorvynol,False,False,False,
3166,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
3167,chloroethanes,ethchlorvynol,False,False,False,
3168,dichloroethane,ethchlorvynol,False,False,False,
3169,dichloroethanes,ethchlorvynol,False,False,False,
3170,trichloroethane,ethchlorvynol,False,False,False,
3171,trichloroethanes,ethchlorvynol,False,False,False,
3172,tetrachloroethane,ethchlorvynol,False,False,False,
3173,tetrachloroethanes,ethchlorvynol,False,False,False,
3174,quaaludes,ethchlorvynol,methaqualone,False,False,
3175,barbiturates,ethchlorvynol,False,False,False,
3176,dichloroethane,ethchlorvynol,False,False,False,
3177,trichloroethene,ethchlorvynol,trichloroethylene,False,False,
3178,trank,ethchlorvynol,False,False,False,
3179,sleepytime,ethchlorvynol,False,False,False,
3180,knock_out,ethchlorvynol,False,False,False,
3181,tranqipam,ethchlorvynol,False,False,False,
3182,ethchlorvynols,ethchlorvynol,False,False,True,
3183,sodium_chloride,ethchlorvynol,sodium_chloride,False,False,
3184,vynol,ethchlorvynol,False,False,False,
3185,chlorvynol,ethchlorvynol,False,False,True,
3186,chlordiazepoxide,ethchlorvynol,chlordiazepoxide,False,False,
3187,librium,ethchlorvynol,chlordiazepoxide,False,False,
3188,valium,ethchlorvynol,diazepam,False,False,
3189,xanax,ethchlorvynol,alprazolam,False,False,
3190,etfarvynol,ethchlorvynol,False,False,False,
3191,chloroethyl,ethchlorvynol,False,False,False,
3192,vinyl_chloride,ethchlorvynol,False,False,False,
3193,prochloraze,ethchlorvynol,False,False,False,
3194,chloralhydrate,ethchlorvynol,False,False,False,
3195,trichloroethane,ethchlorvynol,False,False,False,
3196,hexachloroethane,ethchlorvynol,False,False,False,
3197,aquachlor,ethchlorvynol,False,False,False,
3198,chloryl,ethchlorvynol,False,False,False,
3199,cloral,ethchlorvynol,False,False,False,
3200,cloralhydrate,ethchlorvynol,False,False,False,
3201,cyclopropane,ethchlorvynol,cyclopropane,False,False,
3202,dextromethorphan,ethchlorvynol,dextromethorphan,False,False,
3203,dextropropoxyphene,ethchlorvynol,dextropropoxyphene,False,False,
3204,dimenhydrinate,ethchlorvynol,dimenhydrinate,False,False,
3205,diphenhydramine,ethchlorvynol,diphenhydramine,False,False,
3206,doxylamine,ethchlorvynol,doxylamine,False,False,
3207,ethylchloride,ethchlorvynol,False,False,False,
3208,halothane,ethchlorvynol,halothane,False,False,
3209,hexobarbital,ethchlorvynol,hexobarbital,False,False,
3210,methohexital,ethchlorvynol,methohexital,False,False,
3211,methoxyflurane,ethchlorvynol,methoxyflurane,False,False,
3212,pentobarbital,ethchlorvynol,pentobarbital,False,False,
3213,phencyclidine,ethchlorvynol,phencyclidine,False,False,
3214,phenformin,ethchlorvynol,phenformin,False,False,
3215,propofol,ethchlorvynol,propofol,False,False,
3216,chlormethiazole,ethchlorvynol,False,False,False,
3217,barbiturate,ethchlorvynol,False,False,False,
3218,phenobarbital,ethchlorvynol,phenobarbital,False,False,
3219,pentobarbital,ethchlorvynol,pentobarbital,False,False,
3220,secobarbital,ethchlorvynol,secobarbital,False,False,
3221,thiopental,ethchlorvynol,thiopental,False,False,
3222,chlordiazepoxide,ethchlorvynol,chlordiazepoxide,False,False,
3223,diazepam,ethchlorvynol,diazepam,False,False,
3224,chloridyn,ethchlorvynol,False,False,False,
3225,chloridynes,ethchlorvynol,False,False,False,
3226,sedative,ethchlorvynol,False,False,False,
3227,dioxyethylene,ethchlorvynol,False,False,False,
3228,diethylene_glycol,ethchlorvynol,False,False,False,
3229,edrophonium,ethchlorvynol,edrophonium,False,False,
3230,glycollate,ethchlorvynol,False,False,False,
3231,oxyperegnol,ethchlorvynol,False,False,False,
3232,oxypertine,ethchlorvynol,False,False,False,
3233,perphenazine,ethchlorvynol,perphenazine,False,False,
3234,phenothiazine,ethchlorvynol,False,False,False,
3235,thiophenate,ethchlorvynol,False,False,False,
3236,prochlor,ethchlorvynol,False,False,False,
3237,epichlorohydrin,ethchlorvynol,False,False,False,
3238,prochlorperazine,ethchlorvynol,prochlorperazine,False,False,
3239,thiopental,ethchlorvynol,thiopental,False,False,
3240,thymoxamine,ethchlorvynol,False,False,False,
3241,lyrica,ethchlorvynol,pregabalin,False,False,
3242,neurontin,ethchlorvynol,gabapentin,False,False,
3243,gabapentin,ethchlorvynol,gabapentin,False,False,
3244,tegretol,ethchlorvynol,carbamazepine,False,False,
3245,topiramate,ethchlorvynol,topiramate,False,False,
3246,regabalin,ethchlorvynol,False,False,False,
3247,baclofen,ethchlorvynol,baclofen,False,False,
3248,tranqipam,ethchlorvynol,False,False,False,
3249,surmontil,ethchlorvynol,trimipramine,False,False,
3250,melleril,ethchlorvynol,False,False,False,
3251,thioridazine,ethchlorvynol,thioridazine,False,False,
3252,chlorpromazine,ethchlorvynol,chlorpromazine,False,False,
3253,promapar,ethchlorvynol,False,False,False,
3254,prochlorperazine,ethchlorvynol,prochlorperazine,False,False,
3255,chlorhydrin,ethchlorvynol,False,False,False,
3256,chlorovinyl,ethchlorvynol,False,False,True,
3257,chlorovynol,ethchlorvynol,False,False,True,
3258,ethylchlorvynol,ethchlorvynol,False,False,True,
3259,vynol,ethchlorvynol,False,False,False,
3260,gliceryl,ethchlorvynol,False,False,False,
3261,plasidyl,ethchlorvynol,False,False,True,
3262,ethchlorvynols,ethchlorvynol,False,False,True,
3263,atarax,ethchlorvynol,hydroxyzine,False,False,
3264,vistaril,ethchlorvynol,hydroxyzine,False,False,
3265,trankimazin,ethchlorvynol,False,False,False,
3266,ansial,ethchlorvynol,False,False,False,
3267,tranxene,ethchlorvynol,clorazepate,False,False,
3268,librium,ethchlorvynol,chlordiazepoxide,False,False,
3269,xanax,ethchlorvynol,alprazolam,False,False,
3270,restandol,ethchlorvynol,False,False,False,
3271,ecstasy,ethchlorvynol,midomafetamine,False,False,
3272,plasdil,ethchlorvynol,False,False,False,
3273,plasdyl,ethchlorvynol,False,False,False,
3274,plasdyls,ethchlorvynol,False,False,False,
3275,plasidyl,ethchlorvynol,False,False,True,
3276,plasidyls,ethchlorvynol,False,False,True,
